ID,Fecha,Siglo,Provincia,Población,Cont_anterior,Forma,Cont_posterior,Variante,Ámbito,Latitud,Longitud
CODEA-0500,1297,XIII,Valladolid,s.l.,la carta sobredicha e concertado con ella ante los que sus nombres escrivieron en fin d'él en dos días de,"setembre,","era de mill e trezientos e treinta e cinco años Yo Pero López fijo de don Lorenço, só testigo. E",-embre,cancilleresco,41.65295,-4.728388
CODEA-0661,1334,XIV,Asturias,s.l.,carta e esta vençón que vos yo fago vala e sea firme para siempre. Fecha vinte e cuatro días de,"setembre,",era de mill e CCC e setaenta e dos años. Testigos: Fernán Alfonso capellán de Santo Andrés de Agüera; Suer,-embre,eclesiástico,43.36026,-5.844759
CODEA-2180,1286,XIII,Toledo,Toledo,"ende testigos a los que sus nombres escrivirán en fin d'esta carta que fue fecha en Toledo, ocho dias de","setembre,",era de mille e CCCos e veinte e cuatro años. Á ý emendado en esta carta ó dize “mueble”. Yo,-embre,particular,39.8628316,-4.0273231
CODEA-2181,1295,XIII,Toledo,Toledo,"como la otra e cualquier que parezca d'ellas vala assí como si amas parecessen. Fechas en Toledo, diez días de","setembre,",era de mil e trezientos e treinta e tres años. Á ý escrito entre las reglas ó dize “d'este Sant,-embre,particular,39.8628316,-4.0273231
CODEA-0381,1319,XIV,Valladolid,Monasterio de Vega,Era de mill e trezientos cincuanta e siete años cuatro días de,setembre.,"Sepan cuantos esta carta vieren cómo yo Garcí Pérez e yo doña Marina so mogier, vezinos e moradores en Melgar",-embre,particular,42.23,-5.180833
CODEA-0423,1270,XIII,León,Ponferrada,que ouviesse me tornaría por ello e a ellos pecharié todo el daño doblado. Dada en Oña ocho días de,setembre.,Pedro Pérez de León la fizo por mandado de maestre Gómez. Era de mill e CCC e ocho años e,-embre,eclesiástico,42.5499958,-6.5982589
CODEA-3965,1808,XIX,Gerona,Bañolas,"Camps Texedor de lino y Pablo Boix, jornalero, vezinos que fueron d'esta villa, murieron el primero en el mes de",7tiembre,y el último en el de 8tubre próximos de un balazo disparado por los franceses en los encuentros que con,-iembre,particular,42.119444,2.766389
CODEA-3928,1808,XIX,La Coruña,La Coruña,disponiendo en cuanto sea del agrado de V. A. S. de la inutilidad de este capellán que besa. La Coruña,9viembre,2 de 1808. El cura de San Juan de Tornes. Serenísimo señor. Juan Antonio Araújo.,-iembre,particular,43.366667,-8.383333
CODEA-3540,1715,XVIII,Castellón,Castelnovo,la quinen. Dios la guarde de otras calenturas y a ti los años que deceo y é menester. Castelnovo y,cetiembre,"a 15 de 1715. Te besa la mano tu madre y mayor cervidora doña Tereça Belvís y Escrivá. Ijo mío,",-iembre,particular,39.862076,-0.457477
CODEA-3990,1818,XIX,Soria,Almazán,ha diri jido con su oficio de cuatro del corriente. Dios guarde a V. S. muchos años. Almazán y dic,ciembre,14 de 1818. Agustín de Medina y Lavalle. Señor fiscal del crimen de la Real Chancillería de Valladolid.,-iembre,particular,41.48592,-2.533437
CODEA-2528,1700,XVIII,Zaragoza,Borja,"a <quien> pido les dé paz y guarde a vuestra reverencia. De esta su celda oy miércoles, a 1 de",deciem<bre>.,"Muy reverenda madre abadesa besa la mano de vuestra reverencia su más rendido capellán y serbidor, fray Manuel de Val.",-iembre,particular,41.83517,-1.531878
CODEA-0670,1292,XIII,La Rioja,s.l.,sobredichas que estas cartas fiz y en ellas mi signo acostumbrado pus; que fueron fechas a ocho días andados de,deciembre,en era de mil e CCC e XXX años.,-iembre,eclesiástico,42.46577,-2.449995
CODEA-2287,1659,XVII,Zaragoza,Zaragoza,V.M. me quisiere dar de su serbicio mostrará mi obediencia mi agradecimiento. Dios guarde a V.M. felices años. Zaragoza y,deciembre,21 de 1659. Besa la mano de V.M. su más servidor don Antonio de Castro y de la Torre.,-iembre,particular,41.6488226,-0.8890853
CODEA-2364,1794,XVIII,Zaragoza,Zaragoza,Zaragoza y,deciembre,a 30 de 1794. Muy ilustre señor y mi estimado dueño: el Señor llene a vuestra señoría de su santo,-iembre,particular,41.6488226,-0.8890853
CODEA-2470,1645,XVII,Hamburgo,Hamburgo,"a todo acudiré con la pontualidad devida. Dios guarde la excelentísima persona de vuestra excelencia como puede, etcétera. Hamburgo, 19",deciembre,1645. De vuestra excelencia humilde criado doctor Manuel Bocarro Francés | y Rosales. <…> Discurso astrológico sobre la Natividad del,-iembre,particular,53.55,10
CODEA-2882,1736,XVIII,Salamanca,"convento de Carmelitas de Alba, Alba de Tormes",y todos estimo y deseo me los guarde Dios muchos años como é menester. D'esta de carmelitas descalzas de Alba,deciembre,23 de 1736. Señor muy de VS. de coraçón. Alfonsa María de la Presentación. Señor marqués de Balençuela.,-iembre,particular,40.826711,-5.514387
CODEA-3014,1752,XVIII,Huesca,Sariñena,"don Martín Ballarín racionero, vicario de Sariñena. En la villa de Sariñena a veinte y cinco días del mes de",deciembre,de mil setecientos cincuenta y dos años el señor lizenciado don Francisco Maestro presbítero ra-cionero de la iglesia colegial de,-iembre,judicial,41.793395,-0.157413
CODEA-3577,1811,XIX,Castellón,Vinaroz,mucho tiempo hace que nada sé. Los Zuritas en Mirambel buenos pero hemos tenido la desgracia que el primero de,deciembre,se murió mi hija Luisa y el quince de este mi cuñado Manuel Borrás. Tenga vuestra merced la bondad de,-iembre,particular,40.470444,0.475389
CODEA-0354,1298,XIII,Valladolid,Valladolid,por ello. E d'esto les mandé dar mi carta seellada con mio seello colgado. Dada en Valladolit seis días de,"deciembre,","era de mill e CCC e XXII años. Yo Roy Díaz sacristán de Valladolit, la fiz escrivir por mandado del",-iembre,cancilleresco,41.6294336,-4.2616986
CODEA-0767,1378,XIV,Teruel,Rubielos de Mora,cadaúna de las partes e por aver memoria al tiempo avenidero. fue en Ruvihuelos VIII días andados del mes de,"deciembre,","Presentes testimonios fueron a'questo: Joán Gutiérrez e Pero Sauca Piquero vecinos de Ruvihuelos. Signo de mí Sancho de la Cierva,",-iembre,particular,40.1901266,-0.6541841
CODEA-0892,1316,XIV,Navarra,s.l.,público sobredicho e jurado del concello de Tudela esta carta con mi propria mano escriví <…> día del mes de,"deciembre,",era mill CCCL cuatro e este mío signo acostumbrado ý fiz e la dicha carta de la venta leí en,-iembre,particular,42.81721,-1.646767
CODEA-1736,1330,XIV,Madrid,Alcalá de Henares,"en dubda mandamos seellar esta nuestra carta con nuestro seello pendente. Fecho este ordenamiento en Alcalá domingo, cuatro días de","deciembre,",era de mill e trezientos e treinta e ocho an os.,-iembre,eclesiástico,40.4819791,-3.3635421
CODEA-0010,1392,XIV,Évora,Évora,nueve mil maravedís a complimiento de veinte e cinco mil maravedís e que los pague en fin d'este mes de,deziembre,sin otra luenga e tardança e sin otra escusa alguna e es mi merced de desembargar todos los bienes que,-iembre,cancilleresco,38.571431,-7.913502
CODEA-0304,1408,XV,Valladolid,Valladolid,nuestro previllejo rodado e sellado con nuestro sello de plomo. Fecho el previllejo en V<alladol>it veinte e seis días de,deziembre,en era de mil e trezientos e sesenta e nueve años. E nós el sobredicho rey don Alfonso regnante en,-iembre,cancilleresco,41.6294336,-4.2616986
CODEA-0345,1407,XV,Segovia,Segovia,aquí. E d'esto·l mandé dar esta mi carta <…> sellada con mio sello colgado. Dada en Vall<adolid> VI días de,deziembre,era de mill e trezientos e veinte e dos años. Yo Gonçalo Martínez la fiz escrivir por mandado del rey.,-iembre,cancilleresco,40.9429032,-4.1088068
CODEA-0617,1267,XIII,Cuenca,s.l.,Pero Domínguez; de Belmont Martín Ivañes e Domingo Mínguez. Esta carta fue fecha sábado diez días andados del mes de,deziembre,en el año de mil dozientos e seisenta e siete años.,-iembre,judicial,40.07183,-2.134005
CODEA-0771,1384,XIV,Teruel,s.l.,un aniversario perpetuo el cual en cadaún año se faga en el día de expectacion Bergen Marie del mes de,deziembre,"por las ánimas nuestras e de nuestro fijo Domingo Damero clérigo perpetuo, e que los clérigos digan de part de",-iembre,particular,40.34411,-1.10691
CODEA-0794,1419,XV,Teruel,Rubielos de Mora,celebrados en la dita eglesia el uno en el día e fiesta del señor Sant Tomás Apóstol del mes de,deziembre,en cadaún año aprés mi fin e en el dito día de Sant Tomás missa segunt se acostumbra en el,-iembre,eclesiástico,40.1901266,-0.6541841
CODEA-0955,1399,XIV,Zaragoza,Calatayud,e a los vuestros successores en la dita eglesia pagaderos el día e fiesta de Sant Silvestre del mes de,deziembre,"en cadaún año los cuales vos assignamos e obligamos en e sobre todos nuestros bienes e de cadaúno de nós,",-iembre,eclesiástico,41.3531678,-1.6468455
CODEA-1146,1592,XVI,Génova,Génova,para ello tuvieron del dicho señor príncipe Doria de donde llegaron al puerto d'esta dicha ciudad a los doze de,deziembre,del dicho año de mil quinientos y noventa y entró en la dárcena d'esta dicha ciudad la capitana a los,-iembre,particular,44.4056499,8.94625599
CODEA-1146,1592,XVI,Génova,Génova,imbernada desde el dicho día quinze de octubre del dicho año de mil quinientos y noventa hasta los doze de,deziembre,"d'él que fueron un mes y veintesiete días, y la patrona desde el dicho día quinze de octubre hasta los",-iembre,particular,44.4056499,8.94625599
CODEA-1478,1514,XVI,Burgos,s.l.,la otra parte e que responda a tercero día. En la villa de Valladolid a cuatro días del mes de,deziembre,"del dicho año de MDXIIII años notifiqué esta pública escritura a Juan de Carraga, escrivano público de la dicha villa",-iembre,particular,42.34087,-3.699731
CODEA-1739,1488,XV,Madrid,Alcalá de Henares,fecha en la dicha villa de Alcalá de Henares el dicho día treinta e un días del dicho mes de,deziembre,de mill e cuatrocientos e ochenta e ocho an os. Ximén Garcez.,-iembre,cancilleresco,40.4819791,-3.3635421
CODEA-1921,1688,XVII,Valencia,Valencia,que la obediencia pueda acreditar mi obligación. Dios guarde a vuestra señoría muchos años como puede y deseo. Valencia y,deziembre,a 16 de 1688. Besa la mano de vuestra señoría su más reconocido servidor <…> Jaime Pons. Ilustres señores justicia,-iembre,particular,39.4699075,-0.3762881
CODEA-1922,1688,XVII,Valencia,Valencia,del mayor servicio vuestra señoría en que acredite mi obediencia. Guarde Dios a vuestra señoría con su más felizidades. Valencia,deziembre,18 de 1688. Besa la mano de vuestra señoría su más seguro y reconocido servidor Juan de la Torre y,-iembre,particular,39.4699075,-0.3762881
CODEA-1939,1704,XVIII,Valencia,Valencia,señoría muy ilustre cuya vida prospere el cielo los muchos años que he menester y mi voluntad suplica. Valencia y,deziembre,16 de 1704. Besa la mano de vuestra señoría su más afecto obligado servidor don Manuel Mercader y Calatayud. <…>,-iembre,particular,39.4699075,-0.3762881
CODEA-1974,1711,XVIII,Alicante,Alicante,Domingo en 13 días del mes de,deziembre,"del presente año bautisé una creatura que se llama Pascuala, hija de padres no conocidos. Y para que conste hago",-iembre,particular,38.3459963,-0.4906855
CODEA-1974,1711,XVIII,Alicante,Alicante,"creatura que se llama Pascuala, hija de padres no conocidos. Y para que conste hago el presente, en 20 de",deziembre,de 1711. Doctor Andrés Sala.,-iembre,particular,38.3459963,-0.4906855
CODEA-1975,1711,XVIII,Alicante,Alicante,Hoy lunes a 21 de,deziembre,he enterrado de casa la comadre María una creatura. Y para que conste hago el presente en Alicante en el,-iembre,particular,38.3459963,-0.4906855
CODEA-1976,1711,XVIII,Alicante,Alicante,llama Juan Bautista y la que le cría María Madalena. Y para que conste hago el presente en Alicante y,deziembre,en 23 de 1711. Doctor Andrés Sala.,-iembre,particular,38.3459963,-0.4906855
CODEA-2012,1766,XVIII,Barcelona,Barcelona,"de Barcelona en lugar de Francisco Ferrán, también notario público de número de la misma ciudad, a los 26 de",deziembre,de 1749. Folio 6 ad 5 retro. Ítem otro Consejo General de la Cofadría bajo invocación de San Gregorio y,-iembre,judicial,41.3850639,2.1734034
CODEA-2064,1372,XIV,Guadalajara,Molina de Aragón,escusador esta carta escrivir fiz e sacar de mi registro para el dicho cabildo en quinze días del mes de,deziembre,del año de la era de mill e cuatrocientos e diez años en esta pública forma. E en testimonio de,-iembre,eclesiástico,40.346674,-1.8850569
CODEA-2122,1746,XVIII,Valencia,Valencia,En la ciudad de Valencia a ocho días del mes de,deziembre,"del año mil setecientos y cuarenta y seis años ante el doctor Ignacio Esplugues, presbítero capellán ordinario del Santo Oficio",-iembre,judicial,39.4699075,-0.3762881
CODEA-2132,1776,XVIII,Toledo,Toledo,etcétera. Tubo principio esta sumaria por carta del cura de Canencia que se recibió en el tribunal en 2 de,deziembre,"de 1776 en que participaba hallarse en su feligresía casado con Lorenza Hernández el reo Benito Pérez, viudo de Bentura",-iembre,judicial,39.8628316,-4.0273231
CODEA-2316,1674,XVII,Vizcaya,Ibarra,"no se ofrezer otra cossa cesso pediendo a Dios te me guarde y deje ver con buena salud. Ybarra, y",deziembre,"29 de 1674. Tu madre que desea verte con salud, Polonia de Zubiete.",-iembre,particular,43.130833,-2.061667
CODEA-2501,1494,XV,Guadalajara,Sigüenza,Provança contra Aldonça Ferrández muger de Juan Bernal. En XXII de,deziembre,"de LXXXIX. Juan Verde clérigo, cura de Traíd y Mexina, estudiante en cánones en la cibdad de Salamanca, testigo jurado,",-iembre,judicial,41.069167,-2.639167
CODEA-2501,1494,XV,Guadalajara,Sigüenza,"le dixo que la fallasen rezando dixo que no. E que no lo dize por odio, etcétera. En postrimero de",deziembre,"de XCII años. Juan Gallego vezino de Molina, testigo jurado en forma, dixo que sabe que Aldonça Ferrández y otras",-iembre,judicial,41.069167,-2.639167
CODEA-2501,1494,XV,Guadalajara,Sigüenza,"ataviarse aquellos días dixo que no miró en ello. Y que no lo dize por odio, etcétera. En postrimero de",deziembre,"de XCII años el dicho Juan Gallego, a pedimiento del promotor fiscal, se ratificó en el dicho su dicho ante",-iembre,judicial,41.069167,-2.639167
CODEA-2501,1494,XV,Guadalajara,Sigüenza,"Ramírez defunta, guardava el sábado dexando de hilar los dichos sábados, mas que hazía las otras haziendas. En postrimero de",deziembre,de XCII años la susodicha Mari Blanca se ractificó en el dicho su dicho ante sus reverencias y de Pero,-iembre,judicial,41.069167,-2.639167
CODEA-2854,1718,XVIII,Salamanca,La Fuente de San Esteban,"no cansso más a su señoría sino adiós, que me les guarde los años de su desseo. La Fuente y",deziembre,tres de mil y setezientos y dieziocho años. Su más afeuto y <s>erbidor que su mano bessa. Antonio Garzía. Señor,-iembre,particular,40.800278,-6.25
CODEA-0010,1392,XIV,Évora,Évora,"so pena de la mi merced nin me requerades más sobr'esta razón. Dada en Év<o>ra, diez e seis días de","deziembre,",año del nacimiento de Nuestro Señor Jesucristo de mil e trezientos e noventa e dos años. Yo Juan Martínez chanceller,-iembre,cancilleresco,38.571431,-7.913502
CODEA-0058,1309,XIV,Ávila,Ávila,en este instrumento nuestro seello en testimonio de lo que dicho es. Fecha en Ávila veinte e dos días de,"deziembre,",era de mill e trezientos e veinte e dos años. Testigos que vieron e oyeron leer la dicha carta e,-iembre,eclesiástico,40.656685,-4.6812086
CODEA-0162,1236,XIII,Burgos,s.l.,con so precio sea duplada e mejorada in otro tal simigible logar. Fecha es esta carta in el mes de,"deziembre,","IIII días per andar regnando el rey don Ferrando con su madre la reína doña Berenguela in Burgos, e in",-iembre,particular,42.34087,-3.699731
CODEA-0165,1245,XIII,Burgos,s.l.,que la recabdedes e que saquedes lo que es perdudo lealmientre pora'l monesterio d'Oña. Facta carta en el mes de,"deziembre,","El re don Fernando con su mugier la reína doña Juana regnant en Castiella e en Toledo, e en León,",-iembre,eclesiástico,42.34087,-3.699731
CODEA-0235,1223,XIII,Palencia,s.l.,"del rey a iuditio del rey e del fuero sobr'ellos e encloíronlos en la casa e yoguiemos ý tres meses,","deziembre,","e enero e febrero encloídos, e ni los ganados pasquioron, ni los omnes labraron fata·l día de Sancte Matie apostoli",-iembre,eclesiástico,42.01246,-4.531175
CODEA-0283,1470,XV,Segovia,Segovia,aquellos que la labran o labraren contra mi mandamiento. Dada en la cibdad de Segovia veinte e cuatro días de,"deziembre,",año del nacimiento de Nuestro Señor Jesucristo de mil e cuatrocientos e setenta años. Yo Joán de Oviedo secretario del,-iembre,cancilleresco,40.9429032,-4.1088068
CODEA-0286,1503,XVI,Madrid,Madrid,en cómo se cumple nuestro mandado. Dada en la villa de Madrid a veinte e tres días del mes de,"deziembre,",año del nacimiento de Nuestro Señor Jesucristo de mil e quinientos e dos años. Yo el rey. Yo la reina.,-iembre,cancilleresco,40.4167754,-3.7037901
CODEA-0308,1362,XIV,Cáceres,Trujillo,carta en Piçarroso que fue de Sancho Domingo qu'es cerca Villalva en término de Trujiello veinte e seis días de,"deziembre,","era de mil e cuatrocientos años. E yo García Mateos escrivano público sobredicho, fui presente a esto que dicho es",-iembre,eclesiástico,39.4595379,-5.8802356
CODEA-0308,1362,XIV,Cáceres,Trujillo,"Díaz alfayate, e Alfonso Martín, fijo de Miguel Sánchez de Mohediellas, vezinos de Trujiello. Fecha en Trujiello, treinta días de","deziembre,",era de mil e cuatrocientos años. E yo García Mateos escrivano público sobredicho fui presente a esto que dicho es,-iembre,eclesiástico,39.4595379,-5.8802356
CODEA-0308,1362,XIV,Cáceres,Trujillo,"çapatero e Andrés Ferrández, fijo de Alfonso Ferrández, alfayate, vezinos de Trujiello. Fecha esta carta en Trujiello, treinta días de","deziembre,","era de mil e cuatrocientos años. E yo García Mateos escrivano público sobredicho, fui presente a esto que dicho es",-iembre,eclesiástico,39.4595379,-5.8802356
CODEA-0341,1326,XIV,Burgos,Burgos,aquí; e d'esto·l mandé dar esta mi carta abierta seellada con mio sello colgado. Dada en Valladolit dos dias de,"deziembre,",era de mill e trezientos e veinte e dos años. Yo Gonçalo Martínez la fiz escrivir por mandado del rey.,-iembre,eclesiástico,42.3439925,-3.696906
CODEA-0389,1289,XIII,Valladolid,Valladolid,por ello. E d'esto les mando dar mi carta seellada con mio seello colgado. Dada en Valladolit seis días de,"deziembre,","era de mill e CCC e XXII años. Yo Roy Díaz sacristán de Valladolit, la fiz escrevir por mandado del",-iembre,cancilleresco,41.6294336,-4.2616986
CODEA-0447,1462,XV,Salamanca,Alba de Tormes,la signase con su signo. Que fue fecha e otorgada en la dicha villa a siete días del mes de,"deziembre,",año del nacimiento del Nuestro Señor Jesucristo de mill e cuatrocientos e sesenta e dos años. Testigos que fueron presentes,-iembre,eclesiástico,41.8292226,-3.066972
CODEA-0477,1422,XV,Toledo,Toledo,de plomo pendiente en filos de seda a colores. Dada en la cibdat de Toledo diez e seis días de,"deziembre,",año del nacimiento del Nuestro Señor Jesucristo de mill e cuatrocientos e veinte e dos años. Yo Gonçalo Ferraz de,-iembre,cancilleresco,39.8628316,-4.0273231
CODEA-0513,1472,XV,Salamanca,"Monasterio de San Leonardo, Alba de Tormes",escrivir e la signase de su signo. Que fue fecha e otorgada en el dicho monesterio a treinta días de,"deziembre,",año del nacimiento del Nuestro Señor Jesucristo de mill e cuatrocientos e setenta e dos años. Testigos que fueron presentes,-iembre,eclesiástico,40.81142,-5.51409
CODEA-0545,1408,XV,Guadalajara,Guadalajara,mi sello de plomo pendiente en filos de seda. Dada en la villa de Guadalfajara treinta e un días de,"deziembre,","año del nacimiento del Nuestro Salvador Jesucristo de mil e cuatrocientos e <…> años. Yo Ruy Ferraz de Oropesa, la",-iembre,cancilleresco,40.632489,-3.1601699
CODEA-0582,1474,XV,León,Astorga,"En la cibdad de Astorga jueves, quinze días del mes de","deziembre,",año del nacimiento del Nuestro Señor Jesucristo de mil e cuatrocientos e setenta e cuatro años en presencia de mí,-iembre,eclesiástico,42.4549303,-6.0532511
