ID,Fecha,Siglo,Provincia,Población,Cont_anterior,Forma,Cont_posterior,Variante,Ámbito,Latitud,Longitud
CODEA-3889,1869,XIX,Guadalajara,Guadalajara,"casas de labradores posadas públicas, ganaderos, arrieros y cualquiera otra que tubiese caballerías, incluso el depósito de bagages, cuyos dueños",dispondrán,libremente de sus basuras. 11. No permitiéndose que las basuras del interior de las casas se depositen en las calles,Tipo tendré,municipal,40.632489,-3.1601699
CODEA-2758,1735,XVIII,León,El Espino,de mi hermano el señor marqués para conformarme muy gusto sa con tu resoluzión. A la ovedienzia de este me,pondrás,con el mayor afecto y a los ni ños mis cariñosas expresiones. Nuestro Señor te guarde los felizes años que,Tipo tendré,particular,42.718217,-6.649539
CODEA-2806,1713,XVIII,Madrid,Madrid,medio lograr muy faborables noticias de tu salud que la poseas en compañía de las parientas a cuya obediencia me,"pondrás,",y no me niegues el gusto de decirme cómo estas de sucesión que en casas como las tuyas muchos son,Tipo tendré,particular,40.4167754,-3.7037901
CODEA-2813,1717,XVIII,NA,s.l.,"prima dejé buenas y me mandaron te diese muchas memorias y lo mesmo a mi hermana, a cuyos pies me",pondrás,con el mayor rendimiento de mi obligación con la que pido a Dios te guarde los dilatados años que puede.,Tipo tendré,particular,NA,NA
CODEA-2828,1718,XVIII,Zamora,Zamora,"a tu carta asta que llegase don Diego de Vega que fue ayer, y abiéndole dicho que si le pareze",pondrás,"los cuatro doblones en Madrid le á parezido si no tienes incombeniente me los embíes aquí, librándolos en don Bartolomé",Tipo tendré,particular,41.5034712,-5.7467878
CODEA-2883,1737,XVIII,Granada,Granada,compañía de mi señora la marquesa de Valençuela y de mi señora la marquesa de Algarinejo (a cuyos pies me,pond<r>ás,"con todo rendimiento) y en la de el señor marqués y tanvién en la de Luis, a quienes de mi",Tipo tendré,particular,37.1773363,-3.598557
CODEA-2908,1718,XVIII,Córdoba,Córdoba,deseo te se continúe por dilata dos años en compañía de mi er mana y señora a cuyos pies me,pondrás,con el rendimiento y cariño que debo. É resebido la renunzia de tía y selebro tengas eso con se guridad,Tipo tendré,particular,37.8881751,-4.7793834
CODEA-2911,1718,XVIII,Córdoba,Córdoba,con la cabal salud que mi cariño te de sea en compañía de mi querida ermana a cuyos pies me,pondrás,"con la mayor be nerazión. Querido estube en La Jarrosa con Juan de Luque, ijo de Alonzo de Luque, quien",Tipo tendré,particular,37.8881751,-4.7793834
CODEA-2969,1727,XVIII,Badajoz,Garlitos,"modo de entender y me pusse peor. Y consexando con él, me dixo: “no me eches valentías, que tú te",pondrás,"bueno”. Passóse como tres semanas y al cabo d'estas volvió, y preguntando a mi muger que qué tal estaba, respondió",Tipo tendré,particular,38.88,-5.048056
CODEA-3539,1715,XVIII,Madrid,Madrid,él hasta lograr muy buenas noticias de tu salud y la de mi hermano y sobrinos a cuya obediencia me,"pondrás,",quedando los de casa a tus pies como es de su obligazión. Yo prosigo en mi preñado aunque con un,Tipo tendré,particular,40.4167754,-3.7037901
CODEA-3811,1803,XIX,Madrid,Madrid,mías a tu disposi-ción. Manda a quien de be-ras te estima y es tu amiga Manuela García. El sobre le,pondrás,calle de la Orden Tercera de san Francisco la última casa a mano derecha.,Tipo tendré,particular,40.4167754,-3.7037901
CODEA-0798,1529,XVI,Zaragoza,Zaragoza,"Alonso de Soria Isabel de Soria e Ana de Soria, fijos míos, y a cualesquiere otras personas y parientes que",pertendrán,haver e alcançar parte o drecho de legítima en mis bienes assí mobles como sedientes en cualquiere manera cáda cinco,Tipo tendré,particular,41.6488226,-0.8890853
CODEA-0582,1474,XV,León,Astorga,señor provisor que por cuanto él por sí e en nombre de los frailes e convento del dicho monesterio se,optendrá,de aprovechar de la dicha cláusola para guarda de su derecho. Por ende que le pedía en la mejor manera,Tipo tendré,eclesiástico,42.4549303,-6.0532511
CODEA-1243,1649,XVII,Cuenca,Uclés,tengo hechas las maletas para partir. El tiempo es muy riguroso y de muchas nieves; luego que diere lugar me,pondré,en camino para ir a guardar el orden que el consejo me diere. Suplico a vuestra señoría se sirva de,Tipo tendré,particular,39.9799887,-2.8633214
CODEA-2386,1710,XVIII,Vizcaya,Bilbao,y así dará V.M. orden de lo que se á de ejecutar y yo en embiando en que irme me,pondré,"en camino pues la diligensia a que bine en brebe la feneseré. Dé V.M. un recado a Gabriel, y en",Tipo tendré,particular,43.2630126,-2.9349852
CODEA-2482,1750,XVIII,Cuenca,Tarancón,don Martín que lo dexase que: “si el ministro le á ofendido a vuestra merced yo se lo castigaré y,pondré,"preso” y queriendo su merced contar el ganado de Francisco Martínez Gato que se hallava allí inmediato, se opuso a",Tipo tendré,judicial,40.01054,-3.006447
CODEA-2929,1750,XVIII,Ávila,Arévalo,de los casos fortuitos acaezidos o por acaecer que aunque subcedan no por eso ni por otra causa ni razón,pondré,descuento ni dilación en las pagas de este arrendamiento que hago por tiempo y espacio de cuatro años y cuatro,Tipo tendré,particular,41.066667,-4.716667
CODEA-3091,1773,XVIII,Jaén,Torredonjimeno,lo que me diga corresponderé a V. S. y en el discurso de un año que queda para las oposiciones,pondré,todos los medios que conduzcan para su logro y servicio de V. S. quien podrá decir al referi-do padre Antonio,Tipo tendré,particular,37.761422,-3.950995
CODEA-3117,1784,XVIII,Cádiz,Cádiz,por que no llegan a mis manos las cartas con que V. me faborece. Quedo impuesto en el contenido y,pondré,en práctica su orden de hazer diligencia del mencionado instrumento para lo que me baldré de un profesor[]y abisaré la,Tipo tendré,particular,36.5270612,-6.2885962
CODEA-3457,1830,XIX,Ávila,Ávila,"nada y ci no les dan granos los señores se quedarán sin sembrar. Luego que concluya de cobrar algunos restos,",pondré,a Vuestra Señoría la cuenta. Dios guarde a Vuestra Señoría muchos años como desea çu afestísimo servidor que besa sus,Tipo tendré,particular,40.656685,-4.6812086
CODEA-3920,1827,XIX,Madrid,Morata de Tajuña,que consta en dicha orden manifiesto a V. S. (quedando muy reconocido a las honras con que me distingue) que,pondré,en práctica y ejecución cuanto V. S. me previene haciendo que para el 1º del entrante agosto se fijen los,Tipo tendré,particular,40.2299024,-3.4372148
CODEA-3955,1847,XIX,Orense,Allariz,"desicieron para bestirse de maragatos aciendo de máscaras en los días de Carnabal pues aunque sea en retales, yo lo",pondré,según estaba; el correspondiente serbicio de mesa y cocina con todo lo demás necesario para mi susistencia y la de,Tipo tendré,particular,42.190083,-7.801795
CODEA-2517,1692,XVII,Teruel,Sarrión,cierto al presente le allarán en Teruel porque a 20 del dicho mes se partió a Teruel y dixo se,detendría,allí amolando algunos días; el cual le dixo al testigo que Juan Alegría era casado en Navarra y que oy,Tipo tendré,judicial,40.1411609,-0.811547
CODEA-0843,1385,XIV,Huesca,Huesca,mí o a cualquiere comendador qui por tiempo será del dito monasterio por cada vegada que la dita viña se,"vendrá,",cinco soldos por razón de la fadiga e a otra part la dezena part del precio por razón del loísmo.,Tipo tendré,particular,42.131845,-0.4078058
CODEA-0910,1406,XV,Zaragoza,Calatayud,"aquélla avemos e loaremos el contracto como a nuevo enfitéoteca de la dita capellanía, e asín sucesivament cuantas vegadas se","vendrá,",e síades e sían tenidos vós e los vuestros qui por tiempo aquélla ternán e possidrán dar dedes e den,Tipo tendré,eclesiástico,41.3531678,-1.6468455
CODEA-0910,1406,XV,Zaragoza,Calatayud,mis sucesores qui por tiempo serán en la dita capellanía fazer e fagan tantas vegadas cuantas la dita pieça se,vendrá,e se agenará en la forma e manera sobreditas; e si vós o los vuestros qui por tiempo ternedes e,Tipo tendré,eclesiástico,41.3531678,-1.6468455
CODEA-0944,1455,XV,Zaragoza,Calatayud,el contrato como a nueva emphitheotheca de la dita eglesia e assí successivament tantas cuantas vegadas la dita pieça se,vendrá.,E siades e sían tenidos vós e los vuestros qui por tiempo aquélla ternán e possidrán dar dedes e den,Tipo tendré,eclesiástico,41.3531678,-1.6468455
CODEA-0944,1455,XV,Zaragoza,Calatayud,e nuestros successores de loar el contrato de la dita vendición o alienación tantas cuantas vegadas la dita pieça se,"vendrá,",por la forma e manera sobreditas. E si vós e los vuestros o cualesquiere otras personas qui por tiempo tendredes,Tipo tendré,eclesiástico,41.3531678,-1.6468455
CODEA-1040,1591,XVI,Madrid,Madrid,"Nápoles o Cicilia que todo está de una misma suerte, de manera que tenga por sin duda que las galeras",vendrá,a invernar en España que sería menos mal; aunque todo es malo en Cartagena somos conocidos y vuestra señoría más,Tipo tendré,particular,40.4167754,-3.7037901
CODEA-1296,1569,XVI,Granada,s.l.,con tiempo antes que venga a términos que sea necessario conquistar este reino de nuevo y a lo que entiendo,vendrá,muy presto a este estado yendo el negocio al paso que va y para mí tengo que el verdadero remedio,Tipo tendré,particular,37.17649,-3.597929
CODEA-1780,1587,XVI,Madrid,Daganzo de Arriba,moço para poder travaxar y es cosa cierta que si le dan su hacienda lo ha de perder todo e,vendrá,a pobreça e menoscavo de su honor; y atento lo cual dixo que su voto de todos juntos e parecer,Tipo tendré,particular,40.5450297,-3.4574079
CODEA-1879,1751,XVIII,Guadalajara,Guadalajara,pasado de mil setezientos y cincuenta y cumplirán el día diez y ocho de otro tal mes del año que,vendrá,de mil setezientos y sesenta y dos; y en cada un año se consignan por esta ciudad en virtud de,Tipo tendré,judicial,40.632489,-3.1601699
CODEA-2877,1732,XVIII,Madrid,Madrid,Señor guarde a V. S. infinitos años. Madrid y junio 7 de 1732 Nuestro Zepeda aún no ha llegado; discurro,vendrá,"la víspera del Corpus según á dicho su criado Velluga, que vino con el hermano Ynquisidor. Besa la mano de",Tipo tendré,particular,40.4167754,-3.7037901
CODEA-2992,1897,XIX,Almería,Almería,"de Vuestra Señoría cuya vida guarde Dios muchos años. Almería, 18 de septiembre de 1897. Antonio Rueda Córdoba. Pero tiempo",vendrá,en que se enmiende esa falta y no dura <…> en hacer si la enmienda de cuanto quiera vuestra merced,Tipo tendré,municipal,36.84016,-2.467922
CODEA-3205,1624,XVII,Badajoz,Azuaga,la cruz labrada con cáscara todo fecho y acavado con toda perfeción para el día de señor San Francisco que,"vendrá,",qu'es a cuatro días andados del mes de otubre d'este dicho presente año; y por la hechura se le á,Tipo tendré,particular,38.258889,-5.677778
CODEA-3341,1833,XIX,Cantabria,Reinosa,una persona de providad que oy mismo ha llegado a el lugar de Canduela un comisionado español y que mañana,vendrá,tamvién a dormir allí tropa francesa que pide doscientos carros y seiscientas fanegas de cevada; que aquella se dice ser,Tipo tendré,particular,43.001944,-4.137778
CODEA-3341,1833,XIX,Cantabria,Reinosa,fanegas de cevada; que aquella se dice ser el número de seis mil la que viene marchando y que luego,vendrá,otra de tres mil. Vuestra ilustrísima lo tendrá entendido para su gobierno como el que este pueblo dista solamente cuatro,Tipo tendré,particular,43.001944,-4.137778
CODEA-0791,1415,XV,Teruel,Rubielos de Mora,personas que partir e dividir devamos cualesquiere bienes o licencia que a nós tocará e a cualquiere de nós o,prevendrá,en doquiere que sean o serán; e si menester será en las ditas particiones vender o baratar toda la dita,Tipo tendré,particular,40.1901266,-0.6541841
CODEA-1932,1702,XVIII,Alicante,Alicante,y al racional Vicente Esteve a cuyo cargo están los apremios para la cobranza de lo repartido entre los contribuyentes,prevendrá,vuestra señoría de mi orden proceda con la mayor brevedad sin excepción de personas dándome cuenta de las diligencias para,Tipo tendré,particular,38.3459963,-0.4906855
CODEA-0843,1385,XIV,Huesca,Huesca,yo a vós la dita viña a trehúdo a generación que vós o quiquiere que por tiempo la dita viña,tendrá,"e posederá dedes e paguedes, e siades tenidos dar e pagar a mí o a cualquier comendador qui por tiempo",Tipo tendré,particular,42.131845,-0.4078058
CODEA-1013,1615,XVII,Madrid,Madrid,y las mismas abrá si acaso no son más cuando venga el presidente del govierno que como recién llegado no,tendrá,más noticia d'estas cosas que la qu'el govierno tiene. Porque humilmente suplica a vuestra magestad no dé lugar a que,Tipo tendré,eclesiástico,40.4167754,-3.7037901
CODEA-1016,1625,XVII,Madrid,s.l.,Sargenta profesa del combento de Santa Cruz de Valladolid desea pasarse a essa santa casa y aunque sobre esto,tendrá,"vuestra merced otra carta mía é querido bolber a dezir aquí que si no ay inconviniente de consideración, la reciba",Tipo tendré,eclesiástico,40.41669,-3.700346
CODEA-1016,1625,XVII,Madrid,s.l.,de Santispíritu de Salamanca. Sargenta d'esa santa casa desea pasarse a la de Santispíritus de Salamanca y aunque sobre esto,tendrá,"vuestra merced otra carta mía é querido bolber a dezir aquí que, si no ay inconviniente de consideración, la invíe",Tipo tendré,eclesiástico,40.41669,-3.700346
CODEA-1016,1625,XVII,Madrid,s.l.,un capellán de casa y con mucha dezenzia y de todas las mercedes que vuestra excelencia aze a esta casa,tendrá,ésta buen lugar y con la buena respuesta que abrá de Santispíritus a lo que vuestra excelencia las mandare quedará,Tipo tendré,eclesiástico,40.41669,-3.700346
CODEA-1016,1625,XVII,Madrid,s.l.,un capellán de casa y con mucha decencia y de todas las mercedes que vuestra excelencia haze a esta cassa,tendrá,ésta buen lugar y con la buena respuesta que abrá de Santispíritus a la que vuestra excelencia las mandare quedará,Tipo tendré,eclesiástico,40.41669,-3.700346
CODEA-1018,1652,XVII,León,Valencia de Don Juan,alteza se sirva de ataxar este contagio porque conviene mucho al servicio de Dios y bien d'esta república. Donde no,tendrá,vuestra alteza a bien que yo use de los remedios que por derecho uviere lugar para que este clérigo no,Tipo tendré,eclesiástico,42.29253,-5.5191197
CODEA-1040,1591,XVI,Madrid,Madrid,y yo quedo con mucha obligación a la memoria que á tenido de cosa tan pequeña y muy cierto que,tendrá,la misma de favorecerme en cualquier cosa como yo tendré particular desseo de servir a vuestra señoría en las ocasiones,Tipo tendré,particular,40.4167754,-3.7037901
CODEA-1061,1638,XVII,Salamanca,Los Santos,"yo sólo tengo interese de que sea buen ministro y fiel y estimaré que vuestra magestad me le dé, que",tendrá,estas calidades y cesarán estos inconvinientes porque el prior por el mismo caso que yo ordeno alguna cossa ordena desde,Tipo tendré,eclesiástico,40.545201,-5.797121
CODEA-1064,1611,XVII,Cuenca,Uclés,Item falta la escalera principal para vajar desde la antesacristía a el sepulcro y subir a el claustro alto que,tendrá,"cien gradas y la sobreescalera, que será de bóveda de ladrillo de forma vistosa, si la sufren las paredes. Item",Tipo tendré,eclesiástico,39.9799887,-2.8633214
CODEA-1396,1560,XVI,Valladolid,Simancas,mejorada q<ue> lo tengo en mucho. De allá deseamos mucho saber y muchas cosas. Y porque sé que vuestra merced,tendrá,poco lugar para leer cartas acabo esta. Nuestro Señor guarde la muy ilustre persona de vuestra merced y acreciente como,Tipo tendré,particular,41.5909697,-4.8300298
CODEA-1502,1753,XVIII,Cáceres,Valencia de Alcántara,es nada lerda ni desperdiciadora; que si no procura de las rentas del mayorazgo del hijo reservar algunos caudales no,tendrá,qué comer si le falta; que en modo alguno necesita de la casa y mucho menos casa con ermita; que,Tipo tendré,particular,39.4125042,-7.2429013
CODEA-1577,1598,XVI,Madrid,s.l.,Diego Ágrela suplican a vuestra merced den remedio a esta criatura que en la visita y otras ocasiones siempre se,tendrá,"cuenta de acudir con limosna y a mí me mande vuestra merced. De casa, 5 de julio. | Fernando de",Tipo tendré,particular,40.41669,-3.700346
CODEA-1795,1589,XVI,Madrid,Alcalá de Henares,"Lo que se me pregunta es que si Francisco Gasco hijo de Francisco Gasco, difunto,",tendrá,derecho a pedir a la hacienda de su padre todas las soldadas que ha ganado en las sacristías que ha,Tipo tendré,judicial,40.4819791,-3.3635421
CODEA-1819,1594,XVI,Madrid,Daganzo de Arriba,y suplico a vuestra merced mande al dicho depositario dé lo por mí pidido que la dicha mi parte lo,tendrá,en guarda y cust<o>dia hasta que por vuestra merced sea mandado otra cosa. Sobre que pido justicia y costas y,Tipo tendré,particular,40.5450297,-3.4574079
CODEA-1825,1637,XVII,Madrid,Daganzo de Arriba,"imbentario de los dichos bienes y hacienda de la dicha menor jurídico y berdadero, fecho en tiempo y en forma;",tendrá,"libro de cuenta y raçón con fecha de día, mes y año, seguirá sus pleitos e causas, no los dexará",Tipo tendré,judicial,40.5450297,-3.4574079
CODEA-1841,1690,XVII,Madrid,Arganda del Rey,no los dejará indefensos y donde su parecer y consejo no bastare se tomará con letrado de ciencia y conciencia,tendrá,"libro de recibo con día mes y año, y ará imbentario de los vienes y hacienda de dicho menor, y",Tipo tendré,judicial,40.3064463,-3.4479062
CODEA-1965,1799,XVIII,Alicante,Alicante,acordado se manifieste a vuestra señoría quedar dotadas las plazas en los términos que manifiesta la adjunta nota lo que,tendrá,efecto acomodando a vuestra señoría y sirviéndose nombrar un individuo del ilustre ayuntamiento para que de acuerdo con el señor,Tipo tendré,municipal,38.3459963,-0.4906855
CODEA-2021,1718,XVIII,Barcelona,Barcelona,de haver fenecido ya la cessión que por un año se hizo de ellos a favor de Amador de Dalmau,tendrá,cavida la paga de los Greuges en el producto del dicho arrendamiento y podrán conseguir en el del diez por,Tipo tendré,cancilleresco,41.3850639,2.1734034
CODEA-2121,1762,XVIII,Lugo,Ferreira,correspondiente a la escelsa magnificencia de su poder y piedad este será beneficio muy acepto a Dios y esta Comunidad,tendrá,siempre presente con otros que tiene recivido de la Real Casa de vuestra ecelencia para suplicar al Altíssimo por la,Tipo tendré,particular,42.511078,-7.627264
CODEA-2140,1729,XVIII,Cuenca,Cuenca,"gustase. En 20 de abril de 1723: Catalina Tendero ama del reo, no supo su edad, y después dice que",tendrá,más de 55 años. A las preguntas dice que abrá dos años que sirbe al reo en el Picazo y,Tipo tendré,judicial,40.0703925,-2.1374161
CODEA-2202,1606,XVII,Badajoz,Valverde de Llerena,"biuda de Francisco Hernández vezina de la dicha villa, y para que teniendo efecto, como mediante Dios Nuestro Señor lo","tendrá,","el dicho matrimonio para que en todo tiempo aya claridad, otorgó que recibía e recibió con la dicha María García",Tipo tendré,particular,38.21376,-5.822106
CODEA-2236,1773,XVIII,Lugo,Monforte de Lemos,"servirá de mucha amargura que ni Vm. ni yo podemos escusársela, y a esta hora creo que mi comisionado, Núñez,",tendrá,"emmendado el tuerto contento a Villegas y satisfecho a su tío; él escrivirá desde allá con indibidualidad, de que fue",Tipo tendré,particular,42.5190217,-7.5158063
CODEA-2262,1580,XVI,NA,s.l.,A su señoría beso las manos muchas bezes y si ellas aziertan azer el efeto que en esta casa deseamos,tendrá,su señoría la salud que V.S. desea. Don Juan y yo estamos ya buenos; mi señora doña María con sus,Tipo tendré,particular,NA,NA
CODEA-2288,1641,XVII,Valladolid,Valladolid,"Señor don Francisco de Orovio. Esta ocupación de fiscal en que Su Magestad Dios le guarde, me á puesto, entonces",tendrá,para mí toda la estimación posible cuando sea en ella de provecho al servicio de V.M. o de su casa,Tipo tendré,particular,41.6294336,-4.2616986
CODEA-2300,1752,XVIII,Madrid,Aranjuez,robusto como lo escrive el rey de las dos Sicilias aumentando mucho mi gozo el conocimiento del que vuestra merced,"tendrá,",pues me interesso muy de veras en todo lo que se lo pueda causar. Desseo que vuestra merced lo passe,Tipo tendré,particular,40.03209,-3.603288
CODEA-2389,1749,XVIII,Ávila,Palaciosrubios,y se alló una cuba de pino demediada. Una tarima de cama quebrada. Una tinaja soterrada. Otra tinaja pequeña que,tendrá,una cántara de mosto. Otra media tinaja con un poco de aguapié. Se entró en el establo y se alló,Tipo tendré,particular,41.0525,-5.195278
CODEA-2392,1795,XVIII,Zaragoza,Zaragoza,importan los vorradores pues yo tengo obligazión por el salario que me da vuestra señoría entregarle los vorradores. Ya supongo,tendrá,vuestra señoría notizia que en la santa iglesia de Granada aze algunos años se cantan mis responsorios la noche de,Tipo tendré,particular,41.6488226,-0.8890853
CODEA-2393,1796,XVIII,Teruel,Teruel,"penetrado el piadoso corazón de vuestra excelencia de iguales sentimientos no permitirá se dilate más tan útil establecimiento, y que",tendrá,"la bondad de remitirme los consabidos poderes como me lo tiene prometido, para impetrar la correspondiente real cédula, a fin",Tipo tendré,particular,41.0513827,-0.1325616
CODEA-2499,1691,XVII,La Rioja,Logroño,"poder hazerse con tanta livertad como allá y que con dicha doña Agustina no le pasó otra cosa, la cual",tendrá,"treinta y cinco años de edad poco más o menos, es mediana de cuerpo, blanca de rostro, picada de viruelas,",Tipo tendré,judicial,42.4627195,-2.4449852
CODEA-2505,1654,XVII,Toledo,"Convento de El Carmen, Toledo","que hablan y si acaso uviese comulgado en un día en tres ocasiones será el delito mayor solo extensivamente, pero",tendrá,"la misma especie de culpa. Este es mi parecer salvo etcétera. En El Carmen de Toledo, a 9 de março",Tipo tendré,judicial,39.85845,-4.018142
CODEA-2511,1692,XVII,Cuenca,Cuenca,"en Amur en Flandes, abrá tres años; no save dónde la enterraron, tuvieron dos hijos: María Pimentel nació en Guabre,",tendrá,"oy once años está con su padre; y otra niña que no save cómo se llama, nació en Guabre, está",Tipo tendré,judicial,40.0703925,-2.1374161
CODEA-2511,1692,XVII,Cuenca,Cuenca,"años no save dónde se enterró; tuvieron dos hijas, no las conoce ni save cómo se llaman, que la una",tendrá,diez y seis años y la otra diez y siete; no son casadas; viven con su madre en dicha ciudad,Tipo tendré,judicial,40.0703925,-2.1374161
CODEA-2511,1692,XVII,Cuenca,Cuenca,"casada ni tiene hijos y se ocupa en hazer labor. Y Luisa Rodríguez, que nació en Madrid, de edad que",tendrá,"ahora de veinte y seis años no save de qué vive, á oído dezir que está en Granada y que",Tipo tendré,judicial,40.0703925,-2.1374161
CODEA-2560,1796,XVIII,Teruel,Teruel,"debemos ni podemos apartarnos siendo a mi parecer en un todo conforme y arreglada a justicia, esperando que vuestra excelencia",tendrá,la bondad de conformarse con ella y de contextarme con la brevedad posible por lo mucho que urge la conclusión,Tipo tendré,particular,41.0513827,-0.1325616
CODEA-2568,1661,XVII,Toledo,Toledo,"de buena manera la nariz afilada y proporcionada, no save que benga a España ni si es casado, abla portugués,",tendrá,cincuenta años poco más o menos; y va declarando las señas de los demás y acava esta audiencia y dice,Tipo tendré,judicial,39.8628316,-4.0273231
CODEA-2576,1775,XVIII,Ciudad Real,La Solana,"labrado y sembrado la dicha linde dejando dentro del haza que este possee por su muger la dicha linde, que",tendrá,"de ancho por unas partes una vara por otras algo más, y por otras algo menos, y no tan solo",Tipo tendré,judicial,38.941389,-3.239444
CODEA-2576,1775,XVIII,Ciudad Real,La Solana,"real cárcel el cual dijo se constituía y constituyó por carcelero <…> de la persona de dicho Arrones, a quien",tendrá,de reo adentro con la custodia necesaria de forma que no se vaya ni haga fuga vajo las penas de,Tipo tendré,judicial,38.941389,-3.239444
CODEA-2592,1661,XVII,Sevilla,Sevilla,"las personas testificadas las cuales declaro y son como se siguen: Diego Rodríguez Cardoso, vecino de Bayona, es portugués y",tendrá,"oy sesenta y un años de mediana estatura y cano, mercader de todos géneros, está casado con doña Catalina, a",Tipo tendré,judicial,37.3890924,-5.9844588
CODEA-2592,1661,XVII,Sevilla,Sevilla,"estatura y cano mercader de todos géneros, está casado con doña Catalina, a quien no save el apellido, es portuguesa,",tendrá,"cincuenta y dos años color trigueño, alta y enjuta. Prosigue declarando las señas de otras personas y concluye en la",Tipo tendré,judicial,37.3890924,-5.9844588
